model1	model2	concept	r1	r2	z	p
baseline_sbert-carrier	gpt-4o-2024-08-06_zeroshot_description_score_sbert	water	0.2967311999532111	0.7333201283028234	-6.251987429935333	4.052620461436618e-10
baseline_count	baseline_gpt4-turbo	water	0.5734495739430119	0.5729892522285114	0.00680433454157357	0.994570968415867
baseline_count	baseline_gpt4-turbo_sbert-carrier	water	0.5734495739430119	0.5638792051479223	0.14038338252853608	0.8883570866540327
Meta-Llama-3.1-70B-Instruct_zeroshot_baseline_score_sbert	baseline_count	water	0.6445454167384576	0.5734495739430119	1.1241067481806406	0.2609677428737438
Meta-Llama-3.1-70B-Instruct_zeroshot_description_score_sbert	baseline_count	water	0.3083316316464507	0.5734495739430119	-3.3143275553406877	0.0009186382386685565
baseline_count	gpt-4-turbo-2024-04-09_zeroshot_baseline_score_sbert	water	0.5734495739430119	0.6615147124861136	-1.4177916131727848	0.15625161347380856
baseline_count	gpt-4-turbo-2024-04-09_zeroshot_description_score_sbert	water	0.5734495739430119	0.6285956797723736	-0.8579273327491513	0.3909325903951859
baseline_count	gpt-4o-2024-08-06_zeroshot_baseline_score_sbert	water	0.5734495739430119	0.7099616482861834	-2.326939050241695	0.019968509436647963
baseline_count	gpt-4o-2024-08-06_zeroshot_description_score_sbert	water	0.5734495739430119	0.7333201283028234	-2.8109276873271174	0.004939888689648786
baseline_gpt4-turbo	baseline_gpt4-turbo_sbert-carrier	water	0.5729892522285114	0.5638792051479223	0.1335790479869625	0.893735452970746
Meta-Llama-3.1-70B-Instruct_zeroshot_baseline_score_sbert	baseline_gpt4-turbo	water	0.6445454167384576	0.5729892522285114	1.1309110827222142	0.25809251815234724
Meta-Llama-3.1-70B-Instruct_zeroshot_description_score_sbert	baseline_gpt4-turbo	water	0.3083316316464507	0.5729892522285114	-3.3075232207991143	0.0009412490806195439
baseline_gpt4-turbo	gpt-4-turbo-2024-04-09_zeroshot_baseline_score_sbert	water	0.5729892522285114	0.6615147124861136	-1.4245959477143584	0.15427403208832047
baseline_gpt4-turbo	gpt-4-turbo-2024-04-09_zeroshot_description_score_sbert	water	0.5729892522285114	0.6285956797723736	-0.8647316672907249	0.3871860841516641
baseline_gpt4-turbo	gpt-4o-2024-08-06_zeroshot_baseline_score_sbert	water	0.5729892522285114	0.7099616482861834	-2.333743384783269	0.01960916289500725
baseline_gpt4-turbo	gpt-4o-2024-08-06_zeroshot_description_score_sbert	water	0.5729892522285114	0.7333201283028234	-2.8177320218686908	0.004836415674746242
Meta-Llama-3.1-70B-Instruct_zeroshot_baseline_score_sbert	baseline_gpt4-turbo_sbert-carrier	water	0.6445454167384576	0.5638792051479223	1.2644901307091767	0.20605416084107575
Meta-Llama-3.1-70B-Instruct_zeroshot_description_score_sbert	baseline_gpt4-turbo_sbert-carrier	water	0.3083316316464507	0.5638792051479223	-3.173944172812152	0.0015038261242514839
baseline_gpt4-turbo_sbert-carrier	gpt-4-turbo-2024-04-09_zeroshot_baseline_score_sbert	water	0.5638792051479223	0.6615147124861136	-1.558174995701321	0.11919177059711838
baseline_gpt4-turbo_sbert-carrier	gpt-4-turbo-2024-04-09_zeroshot_description_score_sbert	water	0.5638792051479223	0.6285956797723736	-0.9983107152776873	0.31812871326665215
baseline_gpt4-turbo_sbert-carrier	gpt-4o-2024-08-06_zeroshot_baseline_score_sbert	water	0.5638792051479223	0.7099616482861834	-2.4673224327702314	0.013612771844657479
baseline_gpt4-turbo_sbert-carrier	gpt-4o-2024-08-06_zeroshot_description_score_sbert	water	0.5638792051479223	0.7333201283028234	-2.9513110698556533	0.003164280619145199
Meta-Llama-3.1-70B-Instruct_zeroshot_baseline_score_sbert	Meta-Llama-3.1-70B-Instruct_zeroshot_description_score_sbert	water	0.6445454167384576	0.3083316316464507	4.438434303521328	9.061563373435888e-06
Meta-Llama-3.1-70B-Instruct_zeroshot_baseline_score_sbert	gpt-4-turbo-2024-04-09_zeroshot_baseline_score_sbert	water	0.6445454167384576	0.6615147124861136	-0.29368486499214413	0.7689987205620108
Meta-Llama-3.1-70B-Instruct_zeroshot_baseline_score_sbert	gpt-4-turbo-2024-04-09_zeroshot_description_score_sbert	water	0.6445454167384576	0.6285956797723736	0.2661794154314894	0.7901010354395712
Meta-Llama-3.1-70B-Instruct_zeroshot_baseline_score_sbert	gpt-4o-2024-08-06_zeroshot_baseline_score_sbert	water	0.6445454167384576	0.7099616482861834	-1.2028323020610547	0.22904122196434495
Meta-Llama-3.1-70B-Instruct_zeroshot_baseline_score_sbert	gpt-4o-2024-08-06_zeroshot_description_score_sbert	water	0.6445454167384576	0.7333201283028234	-1.6868209391464766	0.09163778790148513
Meta-Llama-3.1-70B-Instruct_zeroshot_description_score_sbert	gpt-4-turbo-2024-04-09_zeroshot_baseline_score_sbert	water	0.3083316316464507	0.6615147124861136	-4.7321191685134725	2.2218789945682715e-06
Meta-Llama-3.1-70B-Instruct_zeroshot_description_score_sbert	gpt-4-turbo-2024-04-09_zeroshot_description_score_sbert	water	0.3083316316464507	0.6285956797723736	-4.172254888089839	3.0159997352674495e-05
Meta-Llama-3.1-70B-Instruct_zeroshot_description_score_sbert	gpt-4o-2024-08-06_zeroshot_baseline_score_sbert	water	0.3083316316464507	0.7099616482861834	-5.641266605582383	1.6880374431593737e-08
Meta-Llama-3.1-70B-Instruct_zeroshot_description_score_sbert	gpt-4o-2024-08-06_zeroshot_description_score_sbert	water	0.3083316316464507	0.7333201283028234	-6.125255242667805	9.053835459127413e-10
gpt-4-turbo-2024-04-09_zeroshot_baseline_score_sbert	gpt-4-turbo-2024-04-09_zeroshot_description_score_sbert	water	0.6615147124861136	0.6285956797723736	0.5598642804236335	0.575572014395686
gpt-4-turbo-2024-04-09_zeroshot_baseline_score_sbert	gpt-4o-2024-08-06_zeroshot_baseline_score_sbert	water	0.6615147124861136	0.7099616482861834	-0.9091474370689105	0.3632723054897202
gpt-4-turbo-2024-04-09_zeroshot_baseline_score_sbert	gpt-4o-2024-08-06_zeroshot_description_score_sbert	water	0.6615147124861136	0.7333201283028234	-1.3931360741543324	0.1635786462179234
gpt-4-turbo-2024-04-09_zeroshot_description_score_sbert	gpt-4o-2024-08-06_zeroshot_baseline_score_sbert	water	0.6285956797723736	0.7099616482861834	-1.4690117174925441	0.14182961106364123
gpt-4-turbo-2024-04-09_zeroshot_description_score_sbert	gpt-4o-2024-08-06_zeroshot_description_score_sbert	water	0.6285956797723736	0.7333201283028234	-1.953000354577966	0.0508195531762341
gpt-4o-2024-08-06_zeroshot_baseline_score_sbert	gpt-4o-2024-08-06_zeroshot_description_score_sbert	water	0.7099616482861834	0.7333201283028234	-0.4839886370854219	0.6283939333521886
Meta-Llama-3.1-70B-Instruct_zeroshot_baseline_count	Meta-Llama-3.1-70B-Instruct_zeroshot_baseline_score	all_documents	0.3768903729790089	0.3791791954713093	-0.07057801010749731	0.9437336121518829
Meta-Llama-3.1-70B-Instruct_zeroshot_baseline_count	Meta-Llama-3.1-70B-Instruct_zeroshot_description_count	all_documents	0.3768903729790089	0.07619486301131023	8.459637402612575	0.0
Meta-Llama-3.1-70B-Instruct_zeroshot_baseline_count	Meta-Llama-3.1-70B-Instruct_zeroshot_description_score	all_documents	0.3768903729790089	0.07613131933552202	8.461326606751683	0.0
Meta-Llama-3.1-70B-Instruct_zeroshot_baseline_count	gpt-4-turbo-2024-04-09_zeroshot_baseline_count	all_documents	0.3768903729790089	0.3583573783085248	0.5663827619361964	0.5711336104494511
Meta-Llama-3.1-70B-Instruct_zeroshot_baseline_count	gpt-4-turbo-2024-04-09_zeroshot_baseline_score	all_documents	0.3768903729790089	0.3326161903891967	1.338984952523782	0.18057557159956428
Meta-Llama-3.1-70B-Instruct_zeroshot_baseline_count	gpt-4-turbo-2024-04-09_zeroshot_description_count	all_documents	0.3768903729790089	0.5319000706963896	-5.189653245073287	2.106860514938802e-07
Meta-Llama-3.1-70B-Instruct_zeroshot_baseline_count	gpt-4-turbo-2024-04-09_zeroshot_description_score	all_documents	0.3768903729790089	0.5293535995973702	-5.095975761481785	3.4694952022462644e-07
Meta-Llama-3.1-70B-Instruct_zeroshot_baseline_count	gpt-4o-2024-08-06_zeroshot_baseline_count	all_documents	0.3768903729790089	0.42360488659039075	-1.4707001257847774	0.14137223218880668
Meta-Llama-3.1-70B-Instruct_zeroshot_baseline_count	gpt-4o-2024-08-06_zeroshot_baseline_score	all_documents	0.3768903729790089	0.4236684263855149	-1.4727467282917	0.14081934150054454
Meta-Llama-3.1-70B-Instruct_zeroshot_baseline_count	gpt-4o-2024-08-06_zeroshot_description_count	all_documents	0.3768903729790089	0.5324856347982688	-5.211244476346545	1.875780686333428e-07
Meta-Llama-3.1-70B-Instruct_zeroshot_baseline_count	gpt-4o-2024-08-06_zeroshot_description_score	all_documents	0.3768903729790089	0.5290119855097607	-5.083435480638886	3.7066852609513035e-07
Meta-Llama-3.1-70B-Instruct_zeroshot_baseline_count	baseline_sbert-carrier	all_documents	0.3768903729790089	0.25975005232058723	3.451378811484582	0.0005577301653514333
Meta-Llama-3.1-70B-Instruct_zeroshot_baseline_count	baseline_count	all_documents	0.3768903729790089	0.37263088029865876	0.13096912926753565	0.8957997282905634
Meta-Llama-3.1-70B-Instruct_zeroshot_baseline_count	baseline_gpt4-turbo	all_documents	0.3768903729790089	0.29836502538149723	2.344432469553242	0.019056061049828488
Meta-Llama-3.1-70B-Instruct_zeroshot_baseline_count	baseline_gpt4-turbo_sbert-carrier	all_documents	0.3768903729790089	0.38383557151051406	-0.21460539169562978	0.830074989913508
Meta-Llama-3.1-70B-Instruct_zeroshot_baseline_count	Meta-Llama-3.1-70B-Instruct_zeroshot_baseline_score_sbert	all_documents	0.3768903729790089	0.41147526179401933	-1.0824236554341127	0.2790643217974931
Meta-Llama-3.1-70B-Instruct_zeroshot_baseline_count	Meta-Llama-3.1-70B-Instruct_zeroshot_description_score_sbert	all_documents	0.3768903729790089	0.2730146591886792	3.074022239604055	0.0021119368821183038
Meta-Llama-3.1-70B-Instruct_zeroshot_baseline_count	gpt-4-turbo-2024-04-09_zeroshot_baseline_score_sbert	all_documents	0.3768903729790089	0.39680298429691613	-0.6189315831197272	0.5359614312326806
Meta-Llama-3.1-70B-Instruct_zeroshot_baseline_count	gpt-4-turbo-2024-04-09_zeroshot_description_score_sbert	all_documents	0.3768903729790089	0.5038054511719096	-4.174823201242023	2.982175625021455e-05
Meta-Llama-3.1-70B-Instruct_zeroshot_baseline_count	gpt-4o-2024-08-06_zeroshot_baseline_score_sbert	all_documents	0.3768903729790089	0.4431555682713055	-2.106945688910573	0.035122287602963986
Meta-Llama-3.1-70B-Instruct_zeroshot_baseline_count	gpt-4o-2024-08-06_zeroshot_description_score_sbert	all_documents	0.3768903729790089	0.4804368550621877	-3.35972291062981	0.0007802068149502794
Meta-Llama-3.1-70B-Instruct_zeroshot_baseline_score	Meta-Llama-3.1-70B-Instruct_zeroshot_description_count	all_documents	0.3791791954713093	0.07619486301131023	8.530215412720072	0.0
Meta-Llama-3.1-70B-Instruct_zeroshot_baseline_score	Meta-Llama-3.1-70B-Instruct_zeroshot_description_score	all_documents	0.3791791954713093	0.07613131933552202	8.531904616859181	0.0
Meta-Llama-3.1-70B-Instruct_zeroshot_baseline_score	gpt-4-turbo-2024-04-09_zeroshot_baseline_count	all_documents	0.3791791954713093	0.3583573783085248	0.6369607720436937	0.5241503958717326
Meta-Llama-3.1-70B-Instruct_zeroshot_baseline_score	gpt-4-turbo-2024-04-09_zeroshot_baseline_score	all_documents	0.3791791954713093	0.3326161903891967	1.4095629626312793	0.1586687697583895
Meta-Llama-3.1-70B-Instruct_zeroshot_baseline_score	gpt-4-turbo-2024-04-09_zeroshot_description_count	all_documents	0.3791791954713093	0.5319000706963896	-5.1190752349657895	3.070374676727994e-07
Meta-Llama-3.1-70B-Instruct_zeroshot_baseline_score	gpt-4-turbo-2024-04-09_zeroshot_description_score	all_documents	0.3791791954713093	0.5293535995973702	-5.025397751374288	5.023901847867052e-07
Meta-Llama-3.1-70B-Instruct_zeroshot_baseline_score	gpt-4o-2024-08-06_zeroshot_baseline_count	all_documents	0.3791791954713093	0.42360488659039075	-1.40012211567728	0.16147675345158818
Meta-Llama-3.1-70B-Instruct_zeroshot_baseline_score	gpt-4o-2024-08-06_zeroshot_baseline_score	all_documents	0.3791791954713093	0.4236684263855149	-1.4021687181842026	0.16086487053017073
Meta-Llama-3.1-70B-Instruct_zeroshot_baseline_score	gpt-4o-2024-08-06_zeroshot_description_count	all_documents	0.3791791954713093	0.5324856347982688	-5.140666466239048	2.737656514817388e-07
Meta-Llama-3.1-70B-Instruct_zeroshot_baseline_score	gpt-4o-2024-08-06_zeroshot_description_score	all_documents	0.3791791954713093	0.5290119855097607	-5.012857470531388	5.362762087735007e-07
Meta-Llama-3.1-70B-Instruct_zeroshot_baseline_score	baseline_sbert-carrier	all_documents	0.3791791954713093	0.25975005232058723	3.521956821592079	0.0004283739087929117
Meta-Llama-3.1-70B-Instruct_zeroshot_baseline_score	baseline_count	all_documents	0.3791791954713093	0.37263088029865876	0.20154713937503296	0.8402707736898594
Meta-Llama-3.1-70B-Instruct_zeroshot_baseline_score	baseline_gpt4-turbo	all_documents	0.3791791954713093	0.29836502538149723	2.4150104796607392	0.015734756968773356
Meta-Llama-3.1-70B-Instruct_zeroshot_baseline_score	baseline_gpt4-turbo_sbert-carrier	all_documents	0.3791791954713093	0.38383557151051406	-0.14402738158813247	0.8854788476757591
Meta-Llama-3.1-70B-Instruct_zeroshot_baseline_score	Meta-Llama-3.1-70B-Instruct_zeroshot_baseline_score_sbert	all_documents	0.3791791954713093	0.41147526179401933	-1.0118456453266154	0.3116118614724832
Meta-Llama-3.1-70B-Instruct_zeroshot_baseline_score	Meta-Llama-3.1-70B-Instruct_zeroshot_description_score_sbert	all_documents	0.3791791954713093	0.2730146591886792	3.1446002497115524	0.001663139173858852
Meta-Llama-3.1-70B-Instruct_zeroshot_baseline_score	gpt-4-turbo-2024-04-09_zeroshot_baseline_score_sbert	all_documents	0.3791791954713093	0.39680298429691613	-0.5483535730122299	0.5834491485508799
Meta-Llama-3.1-70B-Instruct_zeroshot_baseline_score	gpt-4-turbo-2024-04-09_zeroshot_description_score_sbert	all_documents	0.3791791954713093	0.5038054511719096	-4.104245191134526	4.0563707814023076e-05
Meta-Llama-3.1-70B-Instruct_zeroshot_baseline_score	gpt-4o-2024-08-06_zeroshot_baseline_score_sbert	all_documents	0.3791791954713093	0.4431555682713055	-2.036367678803076	0.04171344846015468
Meta-Llama-3.1-70B-Instruct_zeroshot_baseline_score	gpt-4o-2024-08-06_zeroshot_description_score_sbert	all_documents	0.3791791954713093	0.4804368550621877	-3.2891449005223126	0.0010049227349935297
Meta-Llama-3.1-70B-Instruct_zeroshot_description_count	Meta-Llama-3.1-70B-Instruct_zeroshot_description_score	all_documents	0.07619486301131023	0.07613131933552202	0.0016892041391098362	0.998652210738326
Meta-Llama-3.1-70B-Instruct_zeroshot_description_count	gpt-4-turbo-2024-04-09_zeroshot_baseline_count	all_documents	0.07619486301131023	0.3583573783085248	-7.893254640676378	2.886579864025407e-15
Meta-Llama-3.1-70B-Instruct_zeroshot_description_count	gpt-4-turbo-2024-04-09_zeroshot_baseline_score	all_documents	0.07619486301131023	0.3326161903891967	-7.120652450088791	1.0742517986273015e-12
Meta-Llama-3.1-70B-Instruct_zeroshot_description_count	gpt-4-turbo-2024-04-09_zeroshot_description_count	all_documents	0.07619486301131023	0.5319000706963896	-13.649290647685861	0.0
Meta-Llama-3.1-70B-Instruct_zeroshot_description_count	gpt-4-turbo-2024-04-09_zeroshot_description_score	all_documents	0.07619486301131023	0.5293535995973702	-13.55561316409436	0.0
Meta-Llama-3.1-70B-Instruct_zeroshot_description_count	gpt-4o-2024-08-06_zeroshot_baseline_count	all_documents	0.07619486301131023	0.42360488659039075	-9.930337528397352	0.0
Meta-Llama-3.1-70B-Instruct_zeroshot_description_count	gpt-4o-2024-08-06_zeroshot_baseline_score	all_documents	0.07619486301131023	0.4236684263855149	-9.932384130904275	0.0
Meta-Llama-3.1-70B-Instruct_zeroshot_description_count	gpt-4o-2024-08-06_zeroshot_description_count	all_documents	0.07619486301131023	0.5324856347982688	-13.67088187895912	0.0
Meta-Llama-3.1-70B-Instruct_zeroshot_description_count	gpt-4o-2024-08-06_zeroshot_description_score	all_documents	0.07619486301131023	0.5290119855097607	-13.54307288325146	0.0
Meta-Llama-3.1-70B-Instruct_zeroshot_description_count	baseline_sbert-carrier	all_documents	0.07619486301131023	0.25975005232058723	-5.0082585911279915	5.492470935841709e-07
Meta-Llama-3.1-70B-Instruct_zeroshot_description_count	baseline_count	all_documents	0.07619486301131023	0.37263088029865876	-8.328668273345038	0.0
Meta-Llama-3.1-70B-Instruct_zeroshot_description_count	baseline_gpt4-turbo	all_documents	0.07619486301131023	0.29836502538149723	-6.115204933059332	9.643295051375844e-10
Meta-Llama-3.1-70B-Instruct_zeroshot_description_count	baseline_gpt4-turbo_sbert-carrier	all_documents	0.07619486301131023	0.38383557151051406	-8.674242794308205	0.0
Meta-Llama-3.1-70B-Instruct_zeroshot_baseline_score_sbert	Meta-Llama-3.1-70B-Instruct_zeroshot_description_count	all_documents	0.41147526179401933	0.07619486301131023	9.542061058046688	0.0
Meta-Llama-3.1-70B-Instruct_zeroshot_description_count	Meta-Llama-3.1-70B-Instruct_zeroshot_description_score_sbert	all_documents	0.07619486301131023	0.2730146591886792	-5.385615163008519	7.219729014629195e-08
Meta-Llama-3.1-70B-Instruct_zeroshot_description_count	gpt-4-turbo-2024-04-09_zeroshot_baseline_score_sbert	all_documents	0.07619486301131023	0.39680298429691613	-9.078568985732302	0.0
Meta-Llama-3.1-70B-Instruct_zeroshot_description_count	gpt-4-turbo-2024-04-09_zeroshot_description_score_sbert	all_documents	0.07619486301131023	0.5038054511719096	-12.634460603854597	0.0
Meta-Llama-3.1-70B-Instruct_zeroshot_description_count	gpt-4o-2024-08-06_zeroshot_baseline_score_sbert	all_documents	0.07619486301131023	0.4431555682713055	-10.566583091523148	0.0
Meta-Llama-3.1-70B-Instruct_zeroshot_description_count	gpt-4o-2024-08-06_zeroshot_description_score_sbert	all_documents	0.07619486301131023	0.4804368550621877	-11.819360313242385	0.0
Meta-Llama-3.1-70B-Instruct_zeroshot_description_score	gpt-4-turbo-2024-04-09_zeroshot_baseline_count	all_documents	0.07613131933552202	0.3583573783085248	-7.8949438448154865	2.886579864025407e-15
Meta-Llama-3.1-70B-Instruct_zeroshot_description_score	gpt-4-turbo-2024-04-09_zeroshot_baseline_score	all_documents	0.07613131933552202	0.3326161903891967	-7.122341654227901	1.0611511669367246e-12
Meta-Llama-3.1-70B-Instruct_zeroshot_description_score	gpt-4-turbo-2024-04-09_zeroshot_description_count	all_documents	0.07613131933552202	0.5319000706963896	-13.65097985182497	0.0
Meta-Llama-3.1-70B-Instruct_zeroshot_description_score	gpt-4-turbo-2024-04-09_zeroshot_description_score	all_documents	0.07613131933552202	0.5293535995973702	-13.557302368233469	0.0
Meta-Llama-3.1-70B-Instruct_zeroshot_description_score	gpt-4o-2024-08-06_zeroshot_baseline_count	all_documents	0.07613131933552202	0.42360488659039075	-9.93202673253646	0.0
Meta-Llama-3.1-70B-Instruct_zeroshot_description_score	gpt-4o-2024-08-06_zeroshot_baseline_score	all_documents	0.07613131933552202	0.4236684263855149	-9.934073335043383	0.0
Meta-Llama-3.1-70B-Instruct_zeroshot_description_score	gpt-4o-2024-08-06_zeroshot_description_count	all_documents	0.07613131933552202	0.5324856347982688	-13.672571083098228	0.0
Meta-Llama-3.1-70B-Instruct_zeroshot_description_score	gpt-4o-2024-08-06_zeroshot_description_score	all_documents	0.07613131933552202	0.5290119855097607	-13.544762087390568	0.0
Meta-Llama-3.1-70B-Instruct_zeroshot_description_score	baseline_sbert-carrier	all_documents	0.07613131933552202	0.25975005232058723	-5.009947795267101	5.444480235539118e-07
Meta-Llama-3.1-70B-Instruct_zeroshot_description_score	baseline_count	all_documents	0.07613131933552202	0.37263088029865876	-8.330357477484148	0.0
Meta-Llama-3.1-70B-Instruct_zeroshot_description_score	baseline_gpt4-turbo	all_documents	0.07613131933552202	0.29836502538149723	-6.116894137198441	9.541669676593756e-10
Meta-Llama-3.1-70B-Instruct_zeroshot_description_score	baseline_gpt4-turbo_sbert-carrier	all_documents	0.07613131933552202	0.38383557151051406	-8.675931998447313	0.0
Meta-Llama-3.1-70B-Instruct_zeroshot_baseline_score_sbert	Meta-Llama-3.1-70B-Instruct_zeroshot_description_score	all_documents	0.41147526179401933	0.07613131933552202	9.543750262185796	0.0
Meta-Llama-3.1-70B-Instruct_zeroshot_description_score	Meta-Llama-3.1-70B-Instruct_zeroshot_description_score_sbert	all_documents	0.07613131933552202	0.2730146591886792	-5.387304367147628	7.152225744988527e-08
Meta-Llama-3.1-70B-Instruct_zeroshot_description_score	gpt-4-turbo-2024-04-09_zeroshot_baseline_score_sbert	all_documents	0.07613131933552202	0.39680298429691613	-9.08025818987141	0.0
Meta-Llama-3.1-70B-Instruct_zeroshot_description_score	gpt-4-turbo-2024-04-09_zeroshot_description_score_sbert	all_documents	0.07613131933552202	0.5038054511719096	-12.636149807993705	0.0
Meta-Llama-3.1-70B-Instruct_zeroshot_description_score	gpt-4o-2024-08-06_zeroshot_baseline_score_sbert	all_documents	0.07613131933552202	0.4431555682713055	-10.568272295662256	0.0
Meta-Llama-3.1-70B-Instruct_zeroshot_description_score	gpt-4o-2024-08-06_zeroshot_description_score_sbert	all_documents	0.07613131933552202	0.4804368550621877	-11.821049517381493	0.0
gpt-4-turbo-2024-04-09_zeroshot_baseline_count	gpt-4-turbo-2024-04-09_zeroshot_baseline_score	all_documents	0.3583573783085248	0.3326161903891967	0.7726021905875857	0.4397578476704218
gpt-4-turbo-2024-04-09_zeroshot_baseline_count	gpt-4-turbo-2024-04-09_zeroshot_description_count	all_documents	0.3583573783085248	0.5319000706963896	-5.756036007009484	8.611202639841053e-09
gpt-4-turbo-2024-04-09_zeroshot_baseline_count	gpt-4-turbo-2024-04-09_zeroshot_description_score	all_documents	0.3583573783085248	0.5293535995973702	-5.662358523417982	1.4930646274891046e-08
gpt-4-turbo-2024-04-09_zeroshot_baseline_count	gpt-4o-2024-08-06_zeroshot_baseline_count	all_documents	0.3583573783085248	0.42360488659039075	-2.037082887720974	0.04164173643362279
gpt-4-turbo-2024-04-09_zeroshot_baseline_count	gpt-4o-2024-08-06_zeroshot_baseline_score	all_documents	0.3583573783085248	0.4236684263855149	-2.0391294902278965	0.04143710567807579
gpt-4-turbo-2024-04-09_zeroshot_baseline_count	gpt-4o-2024-08-06_zeroshot_description_count	all_documents	0.3583573783085248	0.5324856347982688	-5.777627238282741	7.57614260216144e-09
gpt-4-turbo-2024-04-09_zeroshot_baseline_count	gpt-4o-2024-08-06_zeroshot_description_score	all_documents	0.3583573783085248	0.5290119855097607	-5.649818242575082	1.6061757257546105e-08
baseline_sbert-carrier	gpt-4-turbo-2024-04-09_zeroshot_baseline_count	all_documents	0.25975005232058723	0.3583573783085248	-2.8849960495483855	0.003914185734410713
baseline_count	gpt-4-turbo-2024-04-09_zeroshot_baseline_count	all_documents	0.37263088029865876	0.3583573783085248	0.43541363266866073	0.663262216768115
baseline_gpt4-turbo	gpt-4-turbo-2024-04-09_zeroshot_baseline_count	all_documents	0.29836502538149723	0.3583573783085248	-1.7780497076170454	0.07539569132558754
baseline_gpt4-turbo_sbert-carrier	gpt-4-turbo-2024-04-09_zeroshot_baseline_count	all_documents	0.38383557151051406	0.3583573783085248	0.7809881536318262	0.43480946219167316
Meta-Llama-3.1-70B-Instruct_zeroshot_baseline_score_sbert	gpt-4-turbo-2024-04-09_zeroshot_baseline_count	all_documents	0.41147526179401933	0.3583573783085248	1.6488064173703092	0.0991872998318779
Meta-Llama-3.1-70B-Instruct_zeroshot_description_score_sbert	gpt-4-turbo-2024-04-09_zeroshot_baseline_count	all_documents	0.2730146591886792	0.3583573783085248	-2.5076394776678583	0.012154060345270778
gpt-4-turbo-2024-04-09_zeroshot_baseline_count	gpt-4-turbo-2024-04-09_zeroshot_baseline_score_sbert	all_documents	0.3583573783085248	0.39680298429691613	-1.1853143450559236	0.23589318379733903
gpt-4-turbo-2024-04-09_zeroshot_baseline_count	gpt-4-turbo-2024-04-09_zeroshot_description_score_sbert	all_documents	0.3583573783085248	0.5038054511719096	-4.741205963178219	2.1244981966983545e-06
gpt-4-turbo-2024-04-09_zeroshot_baseline_count	gpt-4o-2024-08-06_zeroshot_baseline_score_sbert	all_documents	0.3583573783085248	0.4431555682713055	-2.6733284508467694	0.007510267751470012
gpt-4-turbo-2024-04-09_zeroshot_baseline_count	gpt-4o-2024-08-06_zeroshot_description_score_sbert	all_documents	0.3583573783085248	0.4804368550621877	-3.926105672566006	8.633223944110036e-05
gpt-4-turbo-2024-04-09_zeroshot_baseline_score	gpt-4-turbo-2024-04-09_zeroshot_description_count	all_documents	0.3326161903891967	0.5319000706963896	-6.528638197597068	6.637046467972141e-11
gpt-4-turbo-2024-04-09_zeroshot_baseline_score	gpt-4-turbo-2024-04-09_zeroshot_description_score	all_documents	0.3326161903891967	0.5293535995973702	-6.434960714005568	1.2350520606219106e-10
gpt-4-turbo-2024-04-09_zeroshot_baseline_score	gpt-4o-2024-08-06_zeroshot_baseline_count	all_documents	0.3326161903891967	0.42360488659039075	-2.809685078308559	0.004958999737777692
gpt-4-turbo-2024-04-09_zeroshot_baseline_score	gpt-4o-2024-08-06_zeroshot_baseline_score	all_documents	0.3326161903891967	0.4236684263855149	-2.811731680815482	0.004927558968427448
gpt-4-turbo-2024-04-09_zeroshot_baseline_score	gpt-4o-2024-08-06_zeroshot_description_count	all_documents	0.3326161903891967	0.5324856347982688	-6.550229428870327	5.744871245383365e-11
gpt-4-turbo-2024-04-09_zeroshot_baseline_score	gpt-4o-2024-08-06_zeroshot_description_score	all_documents	0.3326161903891967	0.5290119855097607	-6.422420433162667	1.3412426724812576e-10
baseline_sbert-carrier	gpt-4-turbo-2024-04-09_zeroshot_baseline_score	all_documents	0.25975005232058723	0.3326161903891967	-2.1123938589608	0.03465268129632704
baseline_count	gpt-4-turbo-2024-04-09_zeroshot_baseline_score	all_documents	0.37263088029865876	0.3326161903891967	1.2080158232562463	0.22704117600116813
baseline_gpt4-turbo	gpt-4-turbo-2024-04-09_zeroshot_baseline_score	all_documents	0.29836502538149723	0.3326161903891967	-1.0054475170294597	0.3146814091306904
baseline_gpt4-turbo_sbert-carrier	gpt-4-turbo-2024-04-09_zeroshot_baseline_score	all_documents	0.38383557151051406	0.3326161903891967	1.553590344219412	0.12028216398829183
Meta-Llama-3.1-70B-Instruct_zeroshot_baseline_score_sbert	gpt-4-turbo-2024-04-09_zeroshot_baseline_score	all_documents	0.41147526179401933	0.3326161903891967	2.4214086079578947	0.015460488074787504
Meta-Llama-3.1-70B-Instruct_zeroshot_description_score_sbert	gpt-4-turbo-2024-04-09_zeroshot_baseline_score	all_documents	0.2730146591886792	0.3326161903891967	-1.7350372870802728	0.08273420097803874
gpt-4-turbo-2024-04-09_zeroshot_baseline_score	gpt-4-turbo-2024-04-09_zeroshot_baseline_score_sbert	all_documents	0.3326161903891967	0.39680298429691613	-1.9579165356435093	0.05023980726258093
gpt-4-turbo-2024-04-09_zeroshot_baseline_score	gpt-4-turbo-2024-04-09_zeroshot_description_score_sbert	all_documents	0.3326161903891967	0.5038054511719096	-5.513808153765805	3.511513657628029e-08
gpt-4-turbo-2024-04-09_zeroshot_baseline_score	gpt-4o-2024-08-06_zeroshot_baseline_score_sbert	all_documents	0.3326161903891967	0.4431555682713055	-3.445930641434355	0.000569096404339664
