	id_str	concept	No	Yes	total	percent_no	percent_yes
1094	1136294633040941056	animal	8.0	0.0	8.0	1.0	0.0
1095	1136327827995942912	domain-agnostic	3.0	4.0	7.0	0.4285714285714285	0.5714285714285714
1096	1136331952259305472	animal	6.0	9.0	15.0	0.4	0.6
1097	1136460861248286721	domain-agnostic	4.0	2.0	6.0	0.6666666666666666	0.3333333333333333
1098	1136611755558408192	war	3.0	5.0	8.0	0.375	0.625
1099	1136636848816697345	parasite	1.0	8.0	9.0	0.1111111111111111	0.8888888888888888
1100	1136667968849567747	pressure	7.0	3.0	10.0	0.7	0.3
1101	1136746412404875283	water	9.0	0.0	9.0	1.0	0.0
1102	1137089715344035840	pressure	6.0	1.0	7.0	0.8571428571428571	0.1428571428571428
1103	1137132482157932544	domain-agnostic	7.0	1.0	8.0	0.875	0.125
1104	1137160716526469121	water	2.0	7.0	9.0	0.2222222222222222	0.7777777777777778
1105	1137173131259449344	vermin	4.0	4.0	8.0	0.5	0.5
1106	1137188894699663361	war	4.0	4.0	8.0	0.5	0.5
1107	1137355021434183681	commodity	5.0	4.0	9.0	0.5555555555555556	0.4444444444444444
1108	1137372143036112896	commodity	7.0	1.0	8.0	0.875	0.125
1109	1137408781950869509	animal	5.0	0.0	5.0	1.0	0.0
1110	1137412639011803136	water	5.0	4.0	9.0	0.5555555555555556	0.4444444444444444
1111	1137470513301905409	pressure	6.0	1.0	7.0	0.8571428571428571	0.1428571428571428
1112	1137475253284696064	water	5.0	3.0	8.0	0.625	0.375
1113	1137751235547844608	water	6.0	2.0	8.0	0.75	0.25
1114	1137768372630937603	domain-agnostic	7.0	1.0	8.0	0.875	0.125
1115	1138035776720199680	pressure	3.0	4.0	7.0	0.4285714285714285	0.5714285714285714
1116	1138064584873525248	animal	4.0	2.0	6.0	0.6666666666666666	0.3333333333333333
1117	1138068233045663744	commodity	7.0	2.0	9.0	0.7777777777777778	0.2222222222222222
1118	1138333198566404096	commodity	6.0	3.0	9.0	0.6666666666666666	0.3333333333333333
1119	1138424498095628289	commodity	7.0	0.0	7.0	1.0	0.0
1120	1138450352594964480	commodity	2.0	6.0	8.0	0.25	0.75
1121	1138569198228127744	vermin	3.0	1.0	4.0	0.75	0.25
1122	1138592908213284864	vermin	6.0	1.0	7.0	0.8571428571428571	0.1428571428571428
1123	1138617735561306113	commodity	6.0	3.0	9.0	0.6666666666666666	0.3333333333333333
1124	1138809172789739521	vermin	1.0	7.0	8.0	0.125	0.875
1125	1138892995141472256	parasite	7.0	0.0	7.0	1.0	0.0
1126	1138980848601042950	war	2.0	4.0	6.0	0.3333333333333333	0.6666666666666666
1127	1139088620814524416	vermin	6.0	2.0	8.0	0.75	0.25
1128	1139194884768690176	commodity	7.0	2.0	9.0	0.7777777777777778	0.2222222222222222
1129	1139359907990257664	parasite	0.0	8.0	8.0	0.0	1.0
1130	1139619849556992000	animal	12.0	1.0	13.0	0.9230769230769232	0.0769230769230769
1131	1139633180300972032	pressure	3.0	4.0	7.0	0.4285714285714285	0.5714285714285714
1132	1139903022958600198	animal	9.0	0.0	9.0	1.0	0.0
1133	1140297235126730753	commodity	5.0	4.0	9.0	0.5555555555555556	0.4444444444444444
1134	1140430416006057985	domain-agnostic	3.0	3.0	6.0	0.5	0.5
1135	1140703395977674752	water	3.0	5.0	8.0	0.375	0.625
1136	1140703609077850112	water	9.0	0.0	9.0	1.0	0.0
1137	1140803084513349632	parasite	0.0	9.0	9.0	0.0	1.0
1138	1140988810836078593	water	0.0	7.0	7.0	0.0	1.0
1139	1141011510812037125	domain-agnostic	5.0	3.0	8.0	0.625	0.375
1140	1141011898806259712	water	6.0	1.0	7.0	0.8571428571428571	0.1428571428571428
1141	1141159688442015744	pressure	4.0	3.0	7.0	0.5714285714285714	0.4285714285714285
1142	1141480382409236485	war	3.0	5.0	8.0	0.375	0.625
1143	1141535628099764224	water	0.0	6.0	6.0	0.0	1.0
1144	1141776573244366848	pressure	9.0	0.0	9.0	1.0	0.0
1145	1141979728573685760	pressure	5.0	3.0	8.0	0.625	0.375
1146	1142059008863293440	pressure	6.0	3.0	9.0	0.6666666666666666	0.3333333333333333
1147	1142183172865744901	war	1.0	6.0	7.0	0.1428571428571428	0.8571428571428571
1148	1142278307213262848	vermin	6.0	2.0	8.0	0.75	0.25
1149	1142336196602990593	animal	14.0	2.0	16.0	0.875	0.125
1150	1142507627458498560	domain-agnostic	1.0	7.0	8.0	0.125	0.875
1151	1142548142749036546	war	9.0	0.0	9.0	1.0	0.0
1152	1142596609600917504	pressure	2.0	7.0	9.0	0.2222222222222222	0.7777777777777778
1153	1142634265626083328	war	4.0	4.0	8.0	0.5	0.5
1154	1142656824270737409	commodity	5.0	4.0	9.0	0.5555555555555556	0.4444444444444444
1155	1142848774085259264	animal	4.0	1.0	5.0	0.8	0.2
1156	1142957692216119297	water	4.0	4.0	8.0	0.5	0.5
1157	1143081256797782016	water	0.0	8.0	8.0	0.0	1.0
1158	1143227648107302913	pressure	5.0	1.0	6.0	0.8333333333333334	0.1666666666666666
1159	1143335700894572544	vermin	5.0	3.0	8.0	0.625	0.375
1160	1143335700894572544	water	0.0	6.0	6.0	0.0	1.0
1161	1143535741949140994	pressure	6.0	2.0	8.0	0.75	0.25
1162	1143540050761801728	pressure	7.0	0.0	7.0	1.0	0.0
1163	1143562562425901056	pressure	7.0	3.0	10.0	0.7	0.3
1164	1143570930473435136	water	8.0	1.0	9.0	0.8888888888888888	0.1111111111111111
1165	1143595684832010240	domain-agnostic	4.0	3.0	7.0	0.5714285714285714	0.4285714285714285
1166	1143738294951301122	commodity	5.0	4.0	9.0	0.5555555555555556	0.4444444444444444
1167	1143819330175610880	commodity	7.0	1.0	8.0	0.875	0.125
1168	1143822462456492032	animal	11.0	0.0	11.0	1.0	0.0
1169	1143830656469934080	water	2.0	5.0	7.0	0.2857142857142857	0.7142857142857143
1170	1143853275080474624	animal	8.0	0.0	8.0	1.0	0.0
1171	1143856982031503360	water	4.0	5.0	9.0	0.4444444444444444	0.5555555555555556
1172	1143860663359606789	war	5.0	2.0	7.0	0.7142857142857143	0.2857142857142857
1173	1143912122000130048	commodity	3.0	5.0	8.0	0.375	0.625
1174	1143936202342576128	parasite	4.0	3.0	7.0	0.5714285714285714	0.4285714285714285
1175	1143992388416921602	animal	12.0	1.0	13.0	0.9230769230769232	0.0769230769230769
1176	1144006321475375105	pressure	6.0	0.0	6.0	1.0	0.0
1177	1144048522054045697	vermin	4.0	3.0	7.0	0.5714285714285714	0.4285714285714285
1178	1144048889445535744	parasite	6.0	3.0	9.0	0.6666666666666666	0.3333333333333333
1179	1144059781650571264	animal	8.0	0.0	8.0	1.0	0.0
1180	1144061955566555138	commodity	5.0	4.0	9.0	0.5555555555555556	0.4444444444444444
1181	1144088331430629377	animal	3.0	5.0	8.0	0.375	0.625
1182	1144117725104496640	commodity	2.0	8.0	10.0	0.2	0.8
1183	1144138609412284416	pressure	7.0	1.0	8.0	0.875	0.125
1184	1144230244016099330	parasite	3.0	2.0	5.0	0.6	0.4
1185	1144246159340441601	domain-agnostic	6.0	1.0	7.0	0.8571428571428571	0.1428571428571428
1186	1144293272275304449	pressure	6.0	2.0	8.0	0.75	0.25
1187	1144377921718517760	animal	11.0	1.0	12.0	0.9166666666666666	0.0833333333333333
1188	1144380685752393728	commodity	7.0	1.0	8.0	0.875	0.125
1189	1144440852204392448	parasite	5.0	4.0	9.0	0.5555555555555556	0.4444444444444444
1190	1144443605324484613	animal	6.0	1.0	7.0	0.8571428571428571	0.1428571428571428
1191	1144528295037292546	domain-agnostic	7.0	0.0	7.0	1.0	0.0
1192	1144533985873334273	parasite	1.0	8.0	9.0	0.1111111111111111	0.8888888888888888
1193	1144574992740429826	vermin	4.0	0.0	4.0	1.0	0.0
1194	1144629052705103873	water	1.0	8.0	9.0	0.1111111111111111	0.8888888888888888
1195	1144655162255896577	pressure	8.0	0.0	8.0	1.0	0.0
1196	1144729566717579264	commodity	7.0	1.0	8.0	0.875	0.125
1197	1144780351748935681	parasite	9.0	0.0	9.0	1.0	0.0
1198	1144996978763452419	commodity	6.0	2.0	8.0	0.75	0.25
1199	1145035872108048389	pressure	2.0	5.0	7.0	0.2857142857142857	0.7142857142857143
1200	1145041743722663936	domain-agnostic	7.0	1.0	8.0	0.875	0.125
1201	1145313543845306369	animal	12.0	1.0	13.0	0.9230769230769232	0.0769230769230769
1202	1145337638007779329	water	7.0	2.0	9.0	0.7777777777777778	0.2222222222222222
1203	1145362672147472391	commodity	4.0	4.0	8.0	0.5	0.5
1204	1145428654844973056	commodity	2.0	6.0	8.0	0.25	0.75
1205	1145803242233880577	parasite	6.0	1.0	7.0	0.8571428571428571	0.1428571428571428
1206	1145865436640284674	domain-agnostic	6.0	2.0	8.0	0.75	0.25
1207	1145868962808262656	water	2.0	3.0	5.0	0.4	0.6
1208	1146015293686329349	pressure	3.0	6.0	9.0	0.3333333333333333	0.6666666666666666
1209	1146047191791878147	animal	6.0	4.0	10.0	0.6	0.4
1210	1146089529524158464	animal	15.0	2.0	17.0	0.8823529411764706	0.1176470588235294
1211	1146093150441807872	domain-agnostic	5.0	1.0	6.0	0.8333333333333334	0.1666666666666666
1212	1146118710551142400	vermin	3.0	4.0	7.0	0.4285714285714285	0.5714285714285714
1213	1146152017511034880	pressure	4.0	5.0	9.0	0.4444444444444444	0.5555555555555556
1214	1146195611441684481	war	6.0	1.0	7.0	0.8571428571428571	0.1428571428571428
1215	1146225459346251776	animal	1.0	7.0	8.0	0.125	0.875
1216	1146239104671244288	pressure	3.0	5.0	8.0	0.375	0.625
1217	1146461383900499968	water	3.0	5.0	8.0	0.375	0.625
1218	1146471358802608128	war	4.0	1.0	5.0	0.8	0.2
1219	1146494701371088896	war	4.0	1.0	5.0	0.8	0.2
1220	1146497686041845760	war	8.0	2.0	10.0	0.8	0.2
1221	1146498800057540609	vermin	7.0	0.0	7.0	1.0	0.0
1222	1146550051080200193	water	0.0	8.0	8.0	0.0	1.0
1223	1146555531773063171	parasite	8.0	1.0	9.0	0.8888888888888888	0.1111111111111111
1224	1146630986874048512	war	8.0	1.0	9.0	0.8888888888888888	0.1111111111111111
1225	1146668913448689664	war	4.0	1.0	5.0	0.8	0.2
1226	1146669759036923904	vermin	3.0	2.0	5.0	0.6	0.4
1227	1146711832079421440	pressure	6.0	3.0	9.0	0.6666666666666666	0.3333333333333333
1228	1146902713633914881	war	1.0	8.0	9.0	0.1111111111111111	0.8888888888888888
1229	1146907239686582272	pressure	7.0	1.0	8.0	0.875	0.125
1230	1146920537291145216	parasite	9.0	0.0	9.0	1.0	0.0
1231	1147096436372365313	domain-agnostic	3.0	5.0	8.0	0.375	0.625
1232	1147169062826516480	war	3.0	4.0	7.0	0.4285714285714285	0.5714285714285714
1233	1147454188252815361	animal	11.0	2.0	13.0	0.8461538461538461	0.1538461538461538
1234	1147486695371264001	parasite	2.0	7.0	9.0	0.2222222222222222	0.7777777777777778
1235	1147514401278193664	water	6.0	0.0	6.0	1.0	0.0
1236	1147516346588127233	pressure	7.0	0.0	7.0	1.0	0.0
1237	1147550678228918272	parasite	6.0	3.0	9.0	0.6666666666666666	0.3333333333333333
1238	1147662494187610113	animal	5.0	0.0	5.0	1.0	0.0
1239	1147974787366604800	domain-agnostic	5.0	0.0	5.0	1.0	0.0
1240	1147989402418683905	parasite	7.0	1.0	8.0	0.875	0.125
1241	1148090737634041856	parasite	7.0	1.0	8.0	0.875	0.125
1242	1148107849995890688	water	2.0	6.0	8.0	0.25	0.75
1243	1148229662226522112	parasite	4.0	2.0	6.0	0.6666666666666666	0.3333333333333333
1244	1148313606603366403	pressure	3.0	6.0	9.0	0.3333333333333333	0.6666666666666666
1245	1148561753774743557	commodity	3.0	4.0	7.0	0.4285714285714285	0.5714285714285714
1246	1148618541295394817	water	2.0	7.0	9.0	0.2222222222222222	0.7777777777777778
1247	1148668949720121344	animal	10.0	0.0	10.0	1.0	0.0
1248	1148757436519583744	parasite	8.0	0.0	8.0	1.0	0.0
1249	1148780541262458880	animal	13.0	0.0	13.0	1.0	0.0
1250	1148908739757596673	pressure	6.0	1.0	7.0	0.8571428571428571	0.1428571428571428
1251	1148925112638464002	domain-agnostic	6.0	2.0	8.0	0.75	0.25
1252	1148991361263243269	war	8.0	1.0	9.0	0.8888888888888888	0.1111111111111111
1253	1149677990625726464	water	4.0	2.0	6.0	0.6666666666666666	0.3333333333333333
1254	1149741234862415873	war	6.0	2.0	8.0	0.75	0.25
1255	1149840133186838528	animal	2.0	5.0	7.0	0.2857142857142857	0.7142857142857143
1256	1149878081563320322	water	9.0	0.0	9.0	1.0	0.0
1257	1149886088925917184	vermin	4.0	2.0	6.0	0.6666666666666666	0.3333333333333333
1258	1149931527913922560	parasite	0.0	9.0	9.0	0.0	1.0
1259	1150136768638750721	animal	7.0	2.0	9.0	0.7777777777777778	0.2222222222222222
1260	1150229284465840128	pressure	6.0	3.0	9.0	0.6666666666666666	0.3333333333333333
1261	1150385085696434177	pressure	6.0	2.0	8.0	0.75	0.25
1262	1150386091490496512	vermin	6.0	0.0	6.0	1.0	0.0
1263	1150413863642210304	animal	8.0	4.0	12.0	0.6666666666666666	0.3333333333333333
1264	1150453469196836866	commodity	3.0	4.0	7.0	0.4285714285714285	0.5714285714285714
1265	1150459902424338432	commodity	3.0	5.0	8.0	0.375	0.625
1266	1150464484705624064	commodity	0.0	8.0	8.0	0.0	1.0
1267	1150485921801879552	commodity	6.0	2.0	8.0	0.75	0.25
1268	1150514410764623872	vermin	5.0	2.0	7.0	0.7142857142857143	0.2857142857142857
1269	1150535357538037760	commodity	1.0	7.0	8.0	0.125	0.875
1270	1151004711904010240	domain-agnostic	6.0	2.0	8.0	0.75	0.25
1271	1151118897220857856	water	6.0	1.0	7.0	0.8571428571428571	0.1428571428571428
1272	1151201888202887168	animal	10.0	0.0	10.0	1.0	0.0
1273	1151264359848599553	war	3.0	6.0	9.0	0.3333333333333333	0.6666666666666666
1274	1151315308499677185	war	5.0	2.0	7.0	0.7142857142857143	0.2857142857142857
1275	1151316809204805637	war	5.0	0.0	5.0	1.0	0.0
1276	1151500933286830082	pressure	8.0	0.0	8.0	1.0	0.0
1277	1151549531420364801	domain-agnostic	7.0	0.0	7.0	1.0	0.0
1278	1151810365111644161	parasite	7.0	0.0	7.0	1.0	0.0
1279	1151828694215876610	vermin	6.0	0.0	6.0	1.0	0.0
1280	1151851063726637057	domain-agnostic	3.0	3.0	6.0	0.5	0.5
1281	1151889545211928576	pressure	8.0	0.0	8.0	1.0	0.0
1282	1151902505997131776	water	4.0	3.0	7.0	0.5714285714285714	0.4285714285714285
1283	1151914782309720064	animal	6.0	4.0	10.0	0.6	0.4
1284	1151918895688822785	commodity	4.0	5.0	9.0	0.4444444444444444	0.5555555555555556
1285	1151923245995761664	domain-agnostic	4.0	4.0	8.0	0.5	0.5
1286	1151979580137209857	commodity	6.0	2.0	8.0	0.75	0.25
1287	1152028936605319169	animal	6.0	1.0	7.0	0.8571428571428571	0.1428571428571428
1288	1152164173972955136	vermin	6.0	0.0	6.0	1.0	0.0
1289	1152275626683961344	animal	8.0	1.0	9.0	0.8888888888888888	0.1111111111111111
1290	1152310219206266880	war	5.0	2.0	7.0	0.7142857142857143	0.2857142857142857
1291	1152389061199454209	water	6.0	2.0	8.0	0.75	0.25
1292	1152607927133442053	commodity	2.0	7.0	9.0	0.2222222222222222	0.7777777777777778
1293	1152621892081074176	domain-agnostic	6.0	2.0	8.0	0.75	0.25
1294	1152690943306416128	parasite	6.0	1.0	7.0	0.8571428571428571	0.1428571428571428
1295	1152880431899062272	vermin	5.0	2.0	7.0	0.7142857142857143	0.2857142857142857
1296	1152987012514877447	vermin	1.0	7.0	8.0	0.125	0.875
1297	1152991784781434881	animal	1.0	8.0	9.0	0.1111111111111111	0.8888888888888888
1298	1153015624383156224	animal	3.0	7.0	10.0	0.3	0.7
1299	1153097407871295488	pressure	5.0	4.0	9.0	0.5555555555555556	0.4444444444444444
1300	1153108019439460352	vermin	3.0	2.0	5.0	0.6	0.4
1301	1154244979503423488	domain-agnostic	2.0	4.0	6.0	0.3333333333333333	0.6666666666666666
1302	1154419284300488705	water	9.0	0.0	9.0	1.0	0.0
1303	1154451503261900802	commodity	8.0	1.0	9.0	0.8888888888888888	0.1111111111111111
1304	1154582360102281216	water	1.0	5.0	6.0	0.1666666666666666	0.8333333333333334
1305	1154671910141251584	domain-agnostic	1.0	6.0	7.0	0.1428571428571428	0.8571428571428571
1306	1154780856344596481	pressure	3.0	4.0	7.0	0.4285714285714285	0.5714285714285714
1307	1154788813375496192	animal	10.0	0.0	10.0	1.0	0.0
1308	1154835285831802882	commodity	4.0	3.0	7.0	0.5714285714285714	0.4285714285714285
1309	1155106814587023362	commodity	6.0	2.0	8.0	0.75	0.25
1310	1155167499475927042	animal	7.0	0.0	7.0	1.0	0.0
1311	1155215896689946625	pressure	4.0	3.0	7.0	0.5714285714285714	0.4285714285714285
1312	1155442427282567170	water	8.0	0.0	8.0	1.0	0.0
1313	1155461896818102272	vermin	7.0	1.0	8.0	0.875	0.125
1314	1155486623502671879	parasite	7.0	1.0	8.0	0.875	0.125
1315	1155580778505474048	parasite	4.0	1.0	5.0	0.8	0.2
1316	1155749949465911297	vermin	5.0	0.0	5.0	1.0	0.0
1317	1156163947399192576	vermin	0.0	7.0	7.0	0.0	1.0
1318	1156200392545488896	commodity	7.0	1.0	8.0	0.875	0.125
1319	1156329705441832962	animal	7.0	2.0	9.0	0.7777777777777778	0.2222222222222222
1320	1156335995656138752	animal	15.0	0.0	15.0	1.0	0.0
1321	1156363953200652288	water	1.0	4.0	5.0	0.2	0.8
1322	1156367985596096514	commodity	6.0	3.0	9.0	0.6666666666666666	0.3333333333333333
1323	1156395377349877761	pressure	2.0	8.0	10.0	0.2	0.8
1324	1156585324799287296	vermin	6.0	1.0	7.0	0.8571428571428571	0.1428571428571428
1325	1156923203228319744	commodity	3.0	6.0	9.0	0.3333333333333333	0.6666666666666666
1326	1156927491086438401	pressure	4.0	4.0	8.0	0.5	0.5
1327	1156927755314970631	pressure	3.0	6.0	9.0	0.3333333333333333	0.6666666666666666
1328	1157028152272666624	commodity	3.0	5.0	8.0	0.375	0.625
1329	1157101587006808064	war	4.0	4.0	8.0	0.5	0.5
1330	1158034798646112257	vermin	0.0	8.0	8.0	0.0	1.0
1331	1158129636066430976	domain-agnostic	6.0	1.0	7.0	0.8571428571428571	0.1428571428571428
1332	1158175972648054784	vermin	7.0	1.0	8.0	0.875	0.125
1333	1158189765616963584	war	2.0	4.0	6.0	0.3333333333333333	0.6666666666666666
1334	1158368363707584515	parasite	9.0	1.0	10.0	0.9	0.1
1335	1158395150185488385	commodity	7.0	1.0	8.0	0.875	0.125
1336	1158400977357066246	animal	1.0	11.0	12.0	0.0833333333333333	0.9166666666666666
1337	1158408976305754112	war	4.0	3.0	7.0	0.5714285714285714	0.4285714285714285
1338	1158439765429182466	commodity	8.0	1.0	9.0	0.8888888888888888	0.1111111111111111
1339	1158463053454872576	parasite	4.0	6.0	10.0	0.4	0.6
1340	1158467719190241282	vermin	8.0	0.0	8.0	1.0	0.0
1341	1158517105442078721	pressure	8.0	1.0	9.0	0.8888888888888888	0.1111111111111111
1342	1158553439049097217	water	2.0	8.0	10.0	0.2	0.8
1343	1159076171792826368	animal	0.0	12.0	12.0	0.0	1.0
1344	1159299790250958849	war	1.0	7.0	8.0	0.125	0.875
1345	1159506963312627718	water	2.0	5.0	7.0	0.2857142857142857	0.7142857142857143
1346	1159558196312154113	parasite	8.0	0.0	8.0	1.0	0.0
1347	1159560313576075266	water	8.0	0.0	8.0	1.0	0.0
1348	1159564042320719877	war	2.0	3.0	5.0	0.4	0.6
1349	1159588374744915970	water	5.0	4.0	9.0	0.5555555555555556	0.4444444444444444
1350	1159599235047669760	pressure	3.0	6.0	9.0	0.3333333333333333	0.6666666666666666
1351	1159609137379999744	commodity	8.0	0.0	8.0	1.0	0.0
1352	1159613600534814720	vermin	3.0	1.0	4.0	0.75	0.25
1353	1159614068220518400	war	6.0	2.0	8.0	0.75	0.25
1354	1159641094218403841	water	7.0	1.0	8.0	0.875	0.125
1355	1159854403484041218	domain-agnostic	6.0	2.0	8.0	0.75	0.25
1356	1159901811714723840	commodity	5.0	3.0	8.0	0.625	0.375
1357	1159921573165355008	vermin	7.0	2.0	9.0	0.7777777777777778	0.2222222222222222
1358	1159956183756738560	water	0.0	6.0	6.0	0.0	1.0
1359	1159995340923129858	pressure	4.0	3.0	7.0	0.5714285714285714	0.4285714285714285
1360	1159996476329799685	war	4.0	4.0	8.0	0.5	0.5
1361	1160029402446663685	animal	13.0	0.0	13.0	1.0	0.0
1362	1160170508886917122	domain-agnostic	7.0	1.0	8.0	0.875	0.125
1363	1160410008280080384	pressure	4.0	2.0	6.0	0.6666666666666666	0.3333333333333333
1364	1160671366246555649	vermin	5.0	0.0	5.0	1.0	0.0
1365	1160921108104851456	war	5.0	2.0	7.0	0.7142857142857143	0.2857142857142857
1366	1160922110568517632	domain-agnostic	6.0	1.0	7.0	0.8571428571428571	0.1428571428571428
1367	1160942282658340865	domain-agnostic	6.0	1.0	7.0	0.8571428571428571	0.1428571428571428
1368	1161062941870972928	water	9.0	0.0	9.0	1.0	0.0
1369	1161315659990487042	pressure	5.0	1.0	6.0	0.8333333333333334	0.1666666666666666
1370	1161355416137347073	animal	12.0	0.0	12.0	1.0	0.0
1371	1161442943296655361	war	4.0	2.0	6.0	0.6666666666666666	0.3333333333333333
1372	1161443849677488131	vermin	3.0	2.0	5.0	0.6	0.4
1373	1161460354683219968	animal	11.0	5.0	16.0	0.6875	0.3125
1374	1161745643695554560	war	0.0	6.0	6.0	0.0	1.0
1375	1161751574013718528	war	6.0	2.0	8.0	0.75	0.25
1376	1161755238585503745	water	6.0	1.0	7.0	0.8571428571428571	0.1428571428571428
1377	1161805594556338176	water	5.0	1.0	6.0	0.8333333333333334	0.1666666666666666
1378	1162005216587321344	domain-agnostic	4.0	3.0	7.0	0.5714285714285714	0.4285714285714285
1379	1162030355161014272	animal	5.0	1.0	6.0	0.8333333333333334	0.1666666666666666
1380	1162127935211331584	domain-agnostic	6.0	1.0	7.0	0.8571428571428571	0.1428571428571428
1381	1162467880182697984	animal	6.0	2.0	8.0	0.75	0.25
1382	1162499796759957504	war	7.0	0.0	7.0	1.0	0.0
1383	1162893927512285184	vermin	7.0	0.0	7.0	1.0	0.0
1384	1163210356317020161	domain-agnostic	2.0	5.0	7.0	0.2857142857142857	0.7142857142857143
1385	1163512855821504518	parasite	8.0	0.0	8.0	1.0	0.0
1386	1163521687750451200	parasite	9.0	0.0	9.0	1.0	0.0
1387	1163538661662744576	animal	9.0	0.0	9.0	1.0	0.0
1388	1163652831485812736	domain-agnostic	6.0	3.0	9.0	0.6666666666666666	0.3333333333333333
1389	1164030550354452481	animal	14.0	0.0	14.0	1.0	0.0
1390	1164141652031746048	parasite	0.0	9.0	9.0	0.0	1.0
1391	1164183254070484993	war	5.0	2.0	7.0	0.7142857142857143	0.2857142857142857
1392	1164252038139658240	water	8.0	0.0	8.0	1.0	0.0
1393	1164305866562011136	war	5.0	2.0	7.0	0.7142857142857143	0.2857142857142857
1394	1164315793657647104	domain-agnostic	8.0	1.0	9.0	0.8888888888888888	0.1111111111111111
1395	1164722510711029761	war	6.0	1.0	7.0	0.8571428571428571	0.1428571428571428
1396	1164942418061303808	domain-agnostic	8.0	0.0	8.0	1.0	0.0
1397	1164973754121949184	pressure	6.0	2.0	8.0	0.75	0.25
1398	1164974030115356672	commodity	7.0	2.0	9.0	0.7777777777777778	0.2222222222222222
1399	1165121960273174528	pressure	1.0	7.0	8.0	0.125	0.875
1400	1165271187318087680	pressure	5.0	0.0	5.0	1.0	0.0
1401	1165324619383017473	parasite	4.0	0.0	4.0	1.0	0.0
1402	1165767490489769985	parasite	0.0	8.0	8.0	0.0	1.0
1403	1165834703363956736	commodity	6.0	2.0	8.0	0.75	0.25
1404	1165947176586899456	parasite	8.0	0.0	8.0	1.0	0.0
1405	1166108056649949184	war	5.0	3.0	8.0	0.625	0.375
1406	1166293506140323840	animal	1.0	10.0	11.0	0.0909090909090909	0.9090909090909092
1407	1166445300518666249	pressure	6.0	0.0	6.0	1.0	0.0
1408	1166455829912064001	water	8.0	0.0	8.0	1.0	0.0
1409	1166613913208836096	vermin	7.0	0.0	7.0	1.0	0.0
1410	1166808437482803201	animal	1.0	6.0	7.0	0.1428571428571428	0.8571428571428571
1411	1167107723298820096	war	3.0	3.0	6.0	0.5	0.5
1412	1168643538587926529	pressure	6.0	2.0	8.0	0.75	0.25
1413	1168648080616378368	war	2.0	6.0	8.0	0.25	0.75
1414	1168971740766179329	parasite	8.0	1.0	9.0	0.8888888888888888	0.1111111111111111
1415	1169705557323911169	war	5.0	1.0	6.0	0.8333333333333334	0.1666666666666666
1416	1169831633937039361	animal	9.0	0.0	9.0	1.0	0.0
1417	1169995646327296000	animal	0.0	8.0	8.0	0.0	1.0
1418	1170154894810112006	pressure	7.0	0.0	7.0	1.0	0.0
1419	1170350071692627973	war	6.0	0.0	6.0	1.0	0.0
1420	1170460290028396546	vermin	6.0	3.0	9.0	0.6666666666666666	0.3333333333333333
1421	1170491094288740352	pressure	6.0	0.0	6.0	1.0	0.0
1422	1170753327606505478	parasite	2.0	5.0	7.0	0.2857142857142857	0.7142857142857143
1423	1170784154482614273	animal	7.0	3.0	10.0	0.7	0.3
1424	1171054521428140032	water	5.0	3.0	8.0	0.625	0.375
1425	1171371709804556288	domain-agnostic	5.0	1.0	6.0	0.8333333333333334	0.1666666666666666
1426	1171591058867798016	parasite	0.0	6.0	6.0	0.0	1.0
1427	1171789843736727552	domain-agnostic	9.0	0.0	9.0	1.0	0.0
1428	1172177494717321216	parasite	10.0	0.0	10.0	1.0	0.0
1429	1172336063748030465	domain-agnostic	5.0	5.0	10.0	0.5	0.5
1430	1172500053065383937	domain-agnostic	3.0	1.0	4.0	0.75	0.25
1431	1172535400579117057	animal	8.0	3.0	11.0	0.7272727272727273	0.2727272727272727
1432	1172849314013560832	domain-agnostic	3.0	2.0	5.0	0.6	0.4
1433	1173121712688267264	war	6.0	2.0	8.0	0.75	0.25
1434	1173213548224438277	pressure	3.0	5.0	8.0	0.375	0.625
1435	1173246238633783299	domain-agnostic	8.0	0.0	8.0	1.0	0.0
1436	1173329716176142342	animal	12.0	3.0	15.0	0.8	0.2
1437	1173791408802521090	parasite	7.0	2.0	9.0	0.7777777777777778	0.2222222222222222
1438	1177374788513406977	domain-agnostic	8.0	0.0	8.0	1.0	0.0
1439	1180247165349908480	commodity	1.0	8.0	9.0	0.1111111111111111	0.8888888888888888
1440	1183800533947015168	domain-agnostic	5.0	3.0	8.0	0.625	0.375
1441	1184770179445805056	domain-agnostic	4.0	4.0	8.0	0.5	0.5
1442	1185044783905026048	domain-agnostic	5.0	3.0	8.0	0.625	0.375
1443	1185167234064437248	domain-agnostic	7.0	2.0	9.0	0.7777777777777778	0.2222222222222222
1444	1185280153116655618	water	2.0	7.0	9.0	0.2222222222222222	0.7777777777777778
1445	1188572735057858560	pressure	9.0	0.0	9.0	1.0	0.0
1446	1188883344651669504	domain-agnostic	6.0	2.0	8.0	0.75	0.25
1447	1188901306737610752	water	5.0	3.0	8.0	0.625	0.375
1448	1189020399805308928	war	8.0	1.0	9.0	0.8888888888888888	0.1111111111111111
1449	1189450357065207808	water	6.0	0.0	6.0	1.0	0.0
1450	1190969746235232262	pressure	4.0	3.0	7.0	0.5714285714285714	0.4285714285714285
1451	1197359975581962242	water	1.0	8.0	9.0	0.1111111111111111	0.8888888888888888
1452	1197603535451377664	pressure	5.0	3.0	8.0	0.625	0.375
